industry_or_category,indicator,value,year,source_id
製造業 / 全都市 事業主のみ / 営業利益,１事業所当たり金額,1371.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 営業利益,１事業所当たり金額,1155.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資,１事業所当たり金額,55.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資,１事業所当たり金額,538.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資,１事業所当たり金額,125.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資,１事業所当たり金額,169.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資,１事業所当たり金額,432.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち建物・建物付属設備,１事業所当たり金額,21.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち建物・建物付属設備,１事業所当たり金額,146.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち建物・建物付属設備,１事業所当たり金額,4.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち建物・建物付属設備,１事業所当たり金額,94.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち建物・建物付属設備,１事業所当たり金額,45.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,34.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,124.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,121.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,75.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 設備投資　うち車両・機械・工具・器具・備品,１事業所当たり金額,169.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 従業者数,１事業所当たり金額,1.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 従業者数,１事業所当たり金額,1.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 従業者数,１事業所当たり金額,1.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 従業者数,１事業所当たり金額,1.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 従業者数,１事業所当たり金額,1.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / １年間の営業（操業）日数（日）,１事業所当たり金額,250.3,2007,estat-corporate
製造業 / 全都市 事業主のみ / １年間の営業（操業）日数（日）,１事業所当たり金額,249.8,2006,estat-corporate
製造業 / 全都市 事業主のみ / １年間の営業（操業）日数（日）,１事業所当たり金額,241.2,2005,estat-corporate
製造業 / 全都市 事業主のみ / １年間の営業（操業）日数（日）,１事業所当たり金額,250.9,2004,estat-corporate
製造業 / 全都市 事業主のみ / １年間の営業（操業）日数（日）,１事業所当たり金額,247.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / １日の平均営業（操業）時間（時間）,１事業所当たり金額,7.6,2007,estat-corporate
製造業 / 全都市 事業主のみ / １日の平均営業（操業）時間（時間）,１事業所当たり金額,7.6,2006,estat-corporate
製造業 / 全都市 事業主のみ / １日の平均営業（操業）時間（時間）,１事業所当たり金額,7.6,2005,estat-corporate
製造業 / 全都市 事業主のみ / １日の平均営業（操業）時間（時間）,１事業所当たり金額,7.8,2004,estat-corporate
製造業 / 全都市 事業主のみ / １日の平均営業（操業）時間（時間）,１事業所当たり金額,7.3,2003,estat-corporate
製造業 / 全都市 事業主のみ / １年間の総離職者数（人）,１事業所当たり金額,0.01,2006,estat-corporate
製造業 / 全都市 事業主のみ / １年間の総離職者数（人）,１事業所当たり金額,0.01,2004,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 売上高,１事業所当たり金額,4741.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 売上高,１事業所当たり金額,4864.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 売上高,１事業所当たり金額,3903.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 売上高,１事業所当たり金額,3657.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 売上高,１事業所当たり金額,2924.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 営業利益,１事業所当たり金額,1730.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 営業利益,１事業所当たり金額,1467.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 営業利益,１事業所当たり金額,1738.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 営業利益,１事業所当たり金額,1371.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 従業者1人あたり 営業利益,１事業所当たり金額,1155.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 資 産,１事業所当たり金額,2598.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 資 産,１事業所当たり金額,1750.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 資 産,１事業所当たり金額,1609.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 資 産,１事業所当たり金額,1883.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 資 産,１事業所当たり金額,1864.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 現 金,１事業所当たり金額,397.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 現 金,１事業所当たり金額,177.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 現 金,１事業所当たり金額,168.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 現 金,１事業所当たり金額,310.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 現 金,１事業所当たり金額,232.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 預 金,１事業所当たり金額,1469.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 預 金,１事業所当たり金額,1016.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 預 金,１事業所当たり金額,1072.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 預 金,１事業所当たり金額,1244.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 預 金,１事業所当たり金額,1283.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 受取手形,１事業所当たり金額,73.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 受取手形,１事業所当たり金額,42.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 受取手形,１事業所当たり金額,21.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 受取手形,１事業所当たり金額,28.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 受取手形,１事業所当たり金額,95.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 売掛金,１事業所当たり金額,224.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 売掛金,１事業所当たり金額,117.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 売掛金,１事業所当たり金額,99.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 売掛金,１事業所当たり金額,143.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 売掛金,１事業所当たり金額,127.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 棚卸資産,１事業所当たり金額,391.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 棚卸資産,１事業所当たり金額,303.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 棚卸資産,１事業所当たり金額,175.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 棚卸資産,１事業所当たり金額,151.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 棚卸資産,１事業所当たり金額,127.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 前払金,１事業所当たり金額,0.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 前払金,１事業所当たり金額,2.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 貸付金,１事業所当たり金額,43.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 貸付金,１事業所当たり金額,4.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 その他,１事業所当たり金額,1.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 その他,１事業所当たり金額,95.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 その他,１事業所当たり金額,74.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 資 産 その他,１事業所当たり金額,1.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 負 債,１事業所当たり金額,154.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 負 債,１事業所当たり金額,263.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 負 債,１事業所当たり金額,252.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 負 債,１事業所当たり金額,286.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 負 債,１事業所当たり金額,204.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 支払手形,１事業所当たり金額,11.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 支払手形,１事業所当たり金額,6.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 支払手形,１事業所当たり金額,8.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 買掛金,１事業所当たり金額,81.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 買掛金,１事業所当たり金額,55.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 買掛金,１事業所当たり金額,35.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 買掛金,１事業所当たり金額,71.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 買掛金,１事業所当たり金額,12.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 短期借入金,１事業所当たり金額,32.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 短期借入金,１事業所当たり金額,180.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 短期借入金,１事業所当たり金額,170.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 短期借入金,１事業所当たり金額,161.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 短期借入金,１事業所当たり金額,170.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 未払金,１事業所当たり金額,18.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 未払金,１事業所当たり金額,28.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 未払金,１事業所当たり金額,46.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 未払金,１事業所当たり金額,48.0,2004,estat-corporate
製造業 / 全都市 事業主のみ / 未払金,１事業所当たり金額,14.0,2003,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 前受金,１事業所当たり金額,12.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 その他,１事業所当たり金額,0.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 負 債 その他,１事業所当たり金額,0.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 長期借入金,１事業所当たり金額,576.0,2007,estat-corporate
製造業 / 全都市 事業主のみ / 長期借入金,１事業所当たり金額,1378.0,2006,estat-corporate
製造業 / 全都市 事業主のみ / 長期借入金,１事業所当たり金額,443.0,2005,estat-corporate
製造業 / 全都市 事業主のみ / 長期借入金,１事業所当たり金額,276.0,2004,estat-corporate
