value,tab,tab_label,area,area_label,unit
60,390,動力漁船隻数,18600,鹿嶋市,隻
91,390,動力漁船隻数,18620,神栖市,隻
1781,390,動力漁船隻数,20460,千葉県,隻
150,390,動力漁船隻数,20480,銚子市,隻
57,390,動力漁船隻数,20500,旭市,隻
61,390,動力漁船隻数,20530,匝瑳市,隻
6,390,動力漁船隻数,20560,横芝光町,隻
8,390,動力漁船隻数,20590,山武市,隻
x,390,動力漁船隻数,20620,九十九里町,隻
-,390,動力漁船隻数,20640,大網白里町,隻
17,390,動力漁船隻数,20660,白子町,隻
x,390,動力漁船隻数,20680,長生村,隻
x,390,動力漁船隻数,20700,一宮町,隻
64,390,動力漁船隻数,20720,いすみ市,隻
49,390,動力漁船隻数,20750,御宿町,隻
229,390,動力漁船隻数,20780,勝浦市,隻
194,390,動力漁船隻数,20870,鴨川市,隻
157,390,動力漁船隻数,20920,南房総市,隻
77,390,動力漁船隻数,20990,館山市,隻
62,390,動力漁船隻数,21050,鋸南町,隻
333,390,動力漁船隻数,21080,富津市,隻
-,390,動力漁船隻数,21130,君津市,隻
105,390,動力漁船隻数,21150,木更津市,隻
x,390,動力漁船隻数,21220,袖ヶ浦市,隻
-,390,動力漁船隻数,21240,市原市,隻
-,390,動力漁船隻数,21260,千葉市,隻
15,390,動力漁船隻数,21280,習志野市,隻
96,390,動力漁船隻数,21300,船橋市,隻
68,390,動力漁船隻数,21320,市川市,隻
11,390,動力漁船隻数,21350,浦安市,隻
604,390,動力漁船隻数,21670,東京都,隻
39,390,動力漁船隻数,21690,江戸川区,隻
4,390,動力漁船隻数,21710,葛飾区,隻
15,390,動力漁船隻数,21730,江東区,隻
5,390,動力漁船隻数,21750,墨田区,隻
35,390,動力漁船隻数,21770,中央区,隻
10,390,動力漁船隻数,21790,台東区,隻
27,390,動力漁船隻数,21810,港区,隻
8,390,動力漁船隻数,21830,品川区,隻
34,390,動力漁船隻数,21850,大田区,隻
-,390,動力漁船隻数,21870,千代田区,隻
43,390,動力漁船隻数,21890,大島町,隻
9,390,動力漁船隻数,21950,利島村,隻
77,390,動力漁船隻数,21970,新島村,隻
102,390,動力漁船隻数,22010,神津島村,隻
35,390,動力漁船隻数,22030,三宅村,隻
7,390,動力漁船隻数,22090,御蔵島村,隻
98,390,動力漁船隻数,22110,八丈町,隻
8,390,動力漁船隻数,22160,青ヶ島村,隻
48,390,動力漁船隻数,22180,小笠原村,隻
1051,390,動力漁船隻数,22650,神奈川県,隻
x,390,動力漁船隻数,22670,川崎市,隻
183,390,動力漁船隻数,22690,横浜市,隻
343,390,動力漁船隻数,22750,横須賀市,隻
250,390,動力漁船隻数,22840,三浦市,隻
24,390,動力漁船隻数,22970,葉山町,隻
24,390,動力漁船隻数,22990,逗子市,隻
15,390,動力漁船隻数,23010,鎌倉市,隻
28,390,動力漁船隻数,23040,藤沢市,隻
32,390,動力漁船隻数,23070,茅ヶ崎市,隻
11,390,動力漁船隻数,23090,平塚市,隻
21,390,動力漁船隻数,23110,大磯町,隻
x,390,動力漁船隻数,23130,二宮町,隻
58,390,動力漁船隻数,23150,小田原市,隻
50,390,動力漁船隻数,23180,真鶴町,隻
9,390,動力漁船隻数,23210,湯河原町,隻
945,390,動力漁船隻数,23420,新潟県,隻
39,390,動力漁船隻数,23440,粟島浦村,隻
113,390,動力漁船隻数,23460,村上市,隻
7,390,動力漁船隻数,23510,胎内市,隻
19,390,動力漁船隻数,23530,新発田市,隻
32,390,動力漁船隻数,23550,聖籠町,隻
138,390,動力漁船隻数,23570,新潟市,隻
17,390,動力漁船隻数,23640,長岡市,隻
10,390,動力漁船隻数,23660,出雲崎町,隻
23,390,動力漁船隻数,23680,柏崎市,隻
43,390,動力漁船隻数,23710,上越市,隻
101,390,動力漁船隻数,23760,糸魚川市,隻
403,390,動力漁船隻数,23840,佐渡市,隻
418,390,動力漁船隻数,24320,富山県,隻
13,390,動力漁船隻数,24340,朝日町,隻
25,390,動力漁船隻数,24360,入善町,隻
23,390,動力漁船隻数,24400,黒部市,隻
67,390,動力漁船隻数,24430,魚津市,隻
13,390,動力漁船隻数,24460,滑川市,隻
53,390,動力漁船隻数,24480,富山市,隻
86,390,動力漁船隻数,24520,射水市,隻
21,390,動力漁船隻数,24550,高岡市,隻
117,390,動力漁船隻数,24570,氷見市,隻
1551,390,動力漁船隻数,24700,石川県,隻
320,390,動力漁船隻数,24720,七尾市,隻
59,390,動力漁船隻数,24810,穴水町,隻
252,390,動力漁船隻数,24850,能登町,隻
178,390,動力漁船隻数,24900,珠洲市,隻
290,390,動力漁船隻数,24960,輪島市,隻
161,390,動力漁船隻数,24990,志賀町,隻
42,390,動力漁船隻数,25040,羽咋市,隻
21,390,動力漁船隻数,25070,宝達志水町,隻
20,390,動力漁船隻数,25100,かほく市,隻
22,390,動力漁船隻数,25140,内灘町,隻
34,390,動力漁船隻数,25160,金沢市,隻
36,390,動力漁船隻数,25180,白山市,隻
4,390,動力漁船隻数,25210,能美市,隻
32,390,動力漁船隻数,25230,小松市,隻
80,390,動力漁船隻数,25250,加賀市,隻
1099,390,動力漁船隻数,25330,福井県,隻
8,390,動力漁船隻数,25350,あわら市,隻
47,390,動力漁船隻数,25370,坂井市,隻
73,390,動力漁船隻数,25390,福井市,隻
142,390,動力漁船隻数,25420,越前町,隻
36,390,動力漁船隻数,25440,南越前町,隻
150,390,動力漁船隻数,25460,敦賀市,隻
177,390,動力漁船隻数,25480,美浜町,隻
98,390,動力漁船隻数,25510,若狭町,隻
162,390,動力漁船隻数,25530,小浜市,隻
109,390,動力漁船隻数,25550,おおい町,隻
97,390,動力漁船隻数,25570,高浜町,隻
2588,390,動力漁船隻数,27230,静岡県,隻
64,390,動力漁船隻数,27250,熱海市,隻
145,390,動力漁船隻数,27290,伊東市,隻
62,390,動力漁船隻数,27340,東伊豆町,隻
23,390,動力漁船隻数,27370,河津町,隻
171,390,動力漁船隻数,27390,下田市,隻
112,390,動力漁船隻数,27440,南伊豆町,隻
59,390,動力漁船隻数,27490,松崎町,隻
138,390,動力漁船隻数,27510,西伊豆町,隻
26,390,動力漁船隻数,27550,伊豆市,隻
323,390,動力漁船隻数,27570,沼津市,隻
71,390,動力漁船隻数,27630,富士市,隻
196,390,動力漁船隻数,27650,静岡市,隻
79,390,動力漁船隻数,27690,由比町,隻
130,390,動力漁船隻数,27710,焼津市,隻
x,390,動力漁船隻数,27730,大井川町,隻
78,390,動力漁船隻数,27750,吉田町,隻
110,390,動力漁船隻数,27770,牧之原市,隻
131,390,動力漁船隻数,27810,御前崎市,隻
7,390,動力漁船隻数,27840,掛川市,隻
x,390,動力漁船隻数,27870,袋井市,隻
70,390,動力漁船隻数,27890,磐田市,隻
336,390,動力漁船隻数,27930,浜松市,隻
85,390,動力漁船隻数,28000,湖西市,隻
121,390,動力漁船隻数,28020,新居町,隻
1788,390,動力漁船隻数,28220,愛知県,隻
137,390,動力漁船隻数,28240,田原市,隻
x,390,動力漁船隻数,28370,豊橋市,隻
-,390,動力漁船隻数,28400,豊川市,隻
72,390,動力漁船隻数,28420,蒲郡市,隻
56,390,動力漁船隻数,28470,幡豆町,隻
12,390,動力漁船隻数,28500,吉良町,隻
209,390,動力漁船隻数,28530,一色町,隻
12,390,動力漁船隻数,28590,西尾市,隻
85,390,動力漁船隻数,28610,碧南市,隻
-,390,動力漁船隻数,28630,高浜市,隻
x,390,動力漁船隻数,28650,刈谷市,隻
-,390,動力漁船隻数,28670,東浦町,隻
-,390,動力漁船隻数,28690,半田市,隻
-,390,動力漁船隻数,28710,武豊町,隻
19,390,動力漁船隻数,28730,美浜町,隻
1028,390,動力漁船隻数,28760,南知多町,隻
157,390,動力漁船隻数,28850,常滑市,隻
-,390,動力漁船隻数,28900,知多市,隻
-,390,動力漁船隻数,28920,東海市,隻
-,390,動力漁船隻数,28940,名古屋市,隻
-,390,動力漁船隻数,28970,飛島村,隻
-,390,動力漁船隻数,28990,弥富市,隻
5033,390,動力漁船隻数,29410,三重県,隻
11,390,動力漁船隻数,29430,木曽岬町,隻
119,390,動力漁船隻数,29450,桑名市,隻
4,390,動力漁船隻数,29500,川越町,隻
106,390,動力漁船隻数,29520,四日市市,隻
122,390,動力漁船隻数,29580,鈴鹿市,隻
114,390,動力漁船隻数,29630,津市,隻
54,390,動力漁船隻数,29700,松阪市,隻
63,390,動力漁船隻数,29780,明和町,隻
106,390,動力漁船隻数,29810,伊勢市,隻
1082,390,動力漁船隻数,29930,鳥羽市,隻
1219,390,動力漁船隻数,30100,志摩市,隻
1041,390,動力漁船隻数,30380,南伊勢町,隻
115,390,動力漁船隻数,30560,大紀町,隻
394,390,動力漁船隻数,30580,紀北町,隻
310,390,動力漁船隻数,30680,尾鷲市,隻
127,390,動力漁船隻数,30790,熊野市,隻
13,390,動力漁船隻数,30860,御浜町,隻
33,390,動力漁船隻数,30880,紀宝町,隻
640,390,動力漁船隻数,31310,京都府,隻
224,390,動力漁船隻数,31330,舞鶴市,隻
144,390,動力漁船隻数,31410,宮津市,隻
-,390,動力漁船隻数,31470,与謝野町,隻
88,390,動力漁船隻数,31490,伊根町,隻
184,390,動力漁船隻数,31560,京丹後市,隻
855,390,動力漁船隻数,31890,大阪府,隻
81,390,動力漁船隻数,31910,大阪市,隻
81,390,動力漁船隻数,31980,堺市,隻
25,390,動力漁船隻数,32010,高石市,隻
16,390,動力漁船隻数,32030,泉大津市,隻
x,390,動力漁船隻数,32050,忠岡町,隻
174,390,動力漁船隻数,32070,岸和田市,隻
x,390,動力漁船隻数,32100,貝塚市,隻
82,390,動力漁船隻数,32120,泉佐野市,隻
28,390,動力漁船隻数,32140,田尻町,隻
77,390,動力漁船隻数,32160,泉南市,隻
97,390,動力漁船隻数,32190,阪南市,隻
176,390,動力漁船隻数,32230,岬町,隻
4980,390,動力漁船隻数,32600,兵庫県,隻
326,390,動力漁船隻数,32610,日本海西区,隻
86,390,動力漁船隻数,32630,豊岡市,隻
134,390,動力漁船隻数,32660,香美町,隻
106,390,動力漁船隻数,32690,新温泉町,隻
4654,390,動力漁船隻数,32730,瀬戸内海区,隻
-,390,動力漁船隻数,32750,尼崎市,隻
-,390,動力漁船隻数,32770,西宮市,隻
x,390,動力漁船隻数,32790,芦屋市,隻
266,390,動力漁船隻数,32810,神戸市,隻
864,390,動力漁船隻数,32910,明石市,隻
x,390,動力漁船隻数,32990,播磨町,隻
41,390,動力漁船隻数,33010,加古川市,隻
122,390,動力漁船隻数,33040,高砂市,隻
918,390,動力漁船隻数,33090,姫路市,隻
137,390,動力漁船隻数,33220,たつの市,隻
79,390,動力漁船隻数,33260,相生市,隻
68,390,動力漁船隻数,33280,赤穂市,隻
1170,390,動力漁船隻数,33320,淡路市,隻
379,390,動力漁船隻数,33490,洲本市,隻
578,390,動力漁船隻数,33550,南あわじ市,隻
2711,390,動力漁船隻数,34290,和歌山県,隻
1594,390,動力漁船隻数,34300,太平洋南区,隻
68,390,動力漁船隻数,34320,美浜町,隻
144,390,動力漁船隻数,34350,御坊市,隻
52,390,動力漁船隻数,34370,印南町,隻
135,390,動力漁船隻数,34390,みなべ町,隻
214,390,動力漁船隻数,34410,田辺市,隻
121,390,動力漁船隻数,34450,白浜町,隻
105,390,動力漁船隻数,34490,すさみ町,隻
433,390,動力漁船隻数,34510,串本町,隻
199,390,動力漁船隻数,34600,那智勝浦町,隻
70,390,動力漁船隻数,34650,太地町,隻
53,390,動力漁船隻数,34670,新宮市,隻
1117,390,動力漁船隻数,34700,瀬戸内海区,隻
304,390,動力漁船隻数,34720,和歌山市,隻
103,390,動力漁船隻数,34810,海南市,隻
294,390,動力漁船隻数,34870,有田市,隻
114,390,動力漁船隻数,34920,湯浅町,隻
54,390,動力漁船隻数,34960,広川町,隻
155,390,動力漁船隻数,34980,由良町,隻
93,390,動力漁船隻数,35040,日高町,隻
553,390,動力漁船隻数,35190,鳥取県,隻
83,390,動力漁船隻数,35210,岩美町,隻
129,390,動力漁船隻数,35260,鳥取市,隻
35,390,動力漁船隻数,35330,湯梨浜町,隻
5,390,動力漁船隻数,35360,北栄町,隻
48,390,動力漁船隻数,35390,琴浦町,隻
60,390,動力漁船隻数,35420,大山町,隻
91,390,動力漁船隻数,35460,米子市,隻
3,390,動力漁船隻数,35490,日吉津村,隻
99,390,動力漁船隻数,35510,境港市,隻
1846,390,動力漁船隻数,35650,島根県,隻
8,390,動力漁船隻数,35670,安来市,隻
-,390,動力漁船隻数,35700,東出雲町,隻
372,390,動力漁船隻数,35720,松江市,隻
