value,tab,tab_label,cat01,cat01_label,cat02,cat02_label,time,time_label
1515,004,事業所数,000,総数,07300,伊達郡,2012000000,2012年
504,004,事業所数,000,総数,07301,桑折町,2012000000,2012年
363,004,事業所数,000,総数,07303,国見町,2012000000,2012年
648,004,事業所数,000,総数,07308,川俣町,2012000000,2012年
237,004,事業所数,000,総数,07320,安達郡,2012000000,2012年
237,004,事業所数,000,総数,07322,大玉村,2012000000,2012年
741,004,事業所数,000,総数,07340,岩瀬郡,2012000000,2012年
525,004,事業所数,000,総数,07342,鏡石町,2012000000,2012年
216,004,事業所数,000,総数,07344,天栄村,2012000000,2012年
1898,004,事業所数,000,総数,07360,南会津郡,2012000000,2012年
377,004,事業所数,000,総数,07362,下郷町,2012000000,2012年
83,004,事業所数,000,総数,07364,檜枝岐村,2012000000,2012年
290,004,事業所数,000,総数,07367,只見町,2012000000,2012年
1148,004,事業所数,000,総数,07368,南会津町,2012000000,2012年
1515,004,事業所数,000,総数,07400,耶麻郡,2012000000,2012年
220,004,事業所数,000,総数,07402,北塩原村,2012000000,2012年
362,004,事業所数,000,総数,07405,西会津町,2012000000,2012年
130,004,事業所数,000,総数,07407,磐梯町,2012000000,2012年
803,004,事業所数,000,総数,07408,猪苗代町,2012000000,2012年
1217,004,事業所数,000,総数,07420,河沼郡,2012000000,2012年
936,004,事業所数,000,総数,07421,会津坂下町,2012000000,2012年
90,004,事業所数,000,総数,07422,湯川村,2012000000,2012年
191,004,事業所数,000,総数,07423,柳津町,2012000000,2012年
1208,004,事業所数,000,総数,07440,大沼郡,2012000000,2012年
102,004,事業所数,000,総数,07444,三島町,2012000000,2012年
175,004,事業所数,000,総数,07445,金山町,2012000000,2012年
96,004,事業所数,000,総数,07446,昭和村,2012000000,2012年
835,004,事業所数,000,総数,07447,会津美里町,2012000000,2012年
1929,004,事業所数,000,総数,07460,西白河郡,2012000000,2012年
782,004,事業所数,000,総数,07461,西郷村,2012000000,2012年
249,004,事業所数,000,総数,07464,泉崎村,2012000000,2012年
173,004,事業所数,000,総数,07465,中島村,2012000000,2012年
725,004,事業所数,000,総数,07466,矢吹町,2012000000,2012年
1835,004,事業所数,000,総数,07480,東白川郡,2012000000,2012年
789,004,事業所数,000,総数,07481,棚倉町,2012000000,2012年
338,004,事業所数,000,総数,07482,矢祭町,2012000000,2012年
553,004,事業所数,000,総数,07483,塙町,2012000000,2012年
155,004,事業所数,000,総数,07484,鮫川村,2012000000,2012年
2126,004,事業所数,000,総数,07500,石川郡,2012000000,2012年
932,004,事業所数,000,総数,07501,石川町,2012000000,2012年
325,004,事業所数,000,総数,07502,玉川村,2012000000,2012年
263,004,事業所数,000,総数,07503,平田村,2012000000,2012年
323,004,事業所数,000,総数,07504,浅川町,2012000000,2012年
283,004,事業所数,000,総数,07505,古殿町,2012000000,2012年
1187,004,事業所数,000,総数,07520,田村郡,2012000000,2012年
640,004,事業所数,000,総数,07521,三春町,2012000000,2012年
547,004,事業所数,000,総数,07522,小野町,2012000000,2012年
171,004,事業所数,000,総数,07540,双葉郡,2012000000,2012年
127,004,事業所数,000,総数,07541,広野町,2012000000,2012年
･･･,004,事業所数,000,総数,07542,楢葉町,2012000000,2012年
･･･,004,事業所数,000,総数,07543,富岡町,2012000000,2012年
44,004,事業所数,000,総数,07544,川内村,2012000000,2012年
･･･,004,事業所数,000,総数,07545,大熊町,2012000000,2012年
･･･,004,事業所数,000,総数,07546,双葉町,2012000000,2012年
･･･,004,事業所数,000,総数,07547,浪江町,2012000000,2012年
･･･,004,事業所数,000,総数,07548,葛尾村,2012000000,2012年
275,004,事業所数,000,総数,07560,相馬郡,2012000000,2012年
275,004,事業所数,000,総数,07561,新地町,2012000000,2012年
･･･,004,事業所数,000,総数,07564,飯舘村,2012000000,2012年
118063,004,事業所数,000,総数,08000,茨城県,2012000000,2012年
13215,004,事業所数,000,総数,08201,水戸市,2012000000,2012年
7246,004,事業所数,000,総数,08202,日立市,2012000000,2012年
6618,004,事業所数,000,総数,08203,土浦市,2012000000,2012年
6125,004,事業所数,000,総数,08204,古河市,2012000000,2012年
3151,004,事業所数,000,総数,08205,石岡市,2012000000,2012年
2355,004,事業所数,000,総数,08207,結城市,2012000000,2012年
2537,004,事業所数,000,総数,08208,龍ケ崎市,2012000000,2012年
2329,004,事業所数,000,総数,08210,下妻市,2012000000,2012年
2975,004,事業所数,000,総数,08211,常総市,2012000000,2012年
1953,004,事業所数,000,総数,08212,常陸太田市,2012000000,2012年
1228,004,事業所数,000,総数,08214,高萩市,2012000000,2012年
1723,004,事業所数,000,総数,08215,北茨城市,2012000000,2012年
3555,004,事業所数,000,総数,08216,笠間市,2012000000,2012年
3185,004,事業所数,000,総数,08217,取手市,2012000000,2012年
2308,004,事業所数,000,総数,08219,牛久市,2012000000,2012年
7876,004,事業所数,000,総数,08220,つくば市,2012000000,2012年
5415,004,事業所数,000,総数,08221,ひたちなか市,2012000000,2012年
2259,004,事業所数,000,総数,08222,鹿嶋市,2012000000,2012年
1290,004,事業所数,000,総数,08223,潮来市,2012000000,2012年
2012,004,事業所数,000,総数,08224,守谷市,2012000000,2012年
1979,004,事業所数,000,総数,08225,常陸大宮市,2012000000,2012年
1899,004,事業所数,000,総数,08226,那珂市,2012000000,2012年
4757,004,事業所数,000,総数,08227,筑西市,2012000000,2012年
2729,004,事業所数,000,総数,08228,坂東市,2012000000,2012年
1767,004,事業所数,000,総数,08229,稲敷市,2012000000,2012年
1513,004,事業所数,000,総数,08230,かすみがうら市,2012000000,2012年
2159,004,事業所数,000,総数,08231,桜川市,2012000000,2012年
4223,004,事業所数,000,総数,08232,神栖市,2012000000,2012年
1654,004,事業所数,000,総数,08233,行方市,2012000000,2012年
1739,004,事業所数,000,総数,08234,鉾田市,2012000000,2012年
1387,004,事業所数,000,総数,08235,つくばみらい市,2012000000,2012年
1824,004,事業所数,000,総数,08236,小美玉市,2012000000,2012年
3010,004,事業所数,000,総数,08300,東茨城郡,2012000000,2012年
1259,004,事業所数,000,総数,08302,茨城町,2012000000,2012年
1034,004,事業所数,000,総数,08309,大洗町,2012000000,2012年
717,004,事業所数,000,総数,08310,城里町,2012000000,2012年
1210,004,事業所数,000,総数,08340,那珂郡,2012000000,2012年
1210,004,事業所数,000,総数,08341,東海村,2012000000,2012年
1062,004,事業所数,000,総数,08360,久慈郡,2012000000,2012年
1062,004,事業所数,000,総数,08364,大子町,2012000000,2012年
2491,004,事業所数,000,総数,08440,稲敷郡,2012000000,2012年
651,004,事業所数,000,総数,08442,美浦村,2012000000,2012年
1494,004,事業所数,000,総数,08443,阿見町,2012000000,2012年
346,004,事業所数,000,総数,08447,河内町,2012000000,2012年
1028,004,事業所数,000,総数,08520,結城郡,2012000000,2012年
1028,004,事業所数,000,総数,08521,八千代町,2012000000,2012年
1839,004,事業所数,000,総数,08540,猿島郡,2012000000,2012年
443,004,事業所数,000,総数,08542,五霞町,2012000000,2012年
1396,004,事業所数,000,総数,08546,境町,2012000000,2012年
438,004,事業所数,000,総数,08560,北相馬郡,2012000000,2012年
438,004,事業所数,000,総数,08564,利根町,2012000000,2012年
89194,004,事業所数,000,総数,09000,栃木県,2012000000,2012年
22131,004,事業所数,000,総数,09201,宇都宮市,2012000000,2012年
8145,004,事業所数,000,総数,09202,足利市,2012000000,2012年
6617,004,事業所数,000,総数,09203,栃木市,2012000000,2012年
6595,004,事業所数,000,総数,09204,佐野市,2012000000,2012年
4855,004,事業所数,000,総数,09205,鹿沼市,2012000000,2012年
4562,004,事業所数,000,総数,09206,日光市,2012000000,2012年
6857,004,事業所数,000,総数,09208,小山市,2012000000,2012年
3451,004,事業所数,000,総数,09209,真岡市,2012000000,2012年
3254,004,事業所数,000,総数,09210,大田原市,2012000000,2012年
1429,004,事業所数,000,総数,09211,矢板市,2012000000,2012年
5380,004,事業所数,000,総数,09213,那須塩原市,2012000000,2012年
1543,004,事業所数,000,総数,09214,さくら市,2012000000,2012年
1364,004,事業所数,000,総数,09215,那須烏山市,2012000000,2012年
2065,004,事業所数,000,総数,09216,下野市,2012000000,2012年
1109,004,事業所数,000,総数,09300,河内郡,2012000000,2012年
1109,004,事業所数,000,総数,09301,上三川町,2012000000,2012年
2816,004,事業所数,000,総数,09340,芳賀郡,2012000000,2012年
1078,004,事業所数,000,総数,09342,益子町,2012000000,2012年
636,004,事業所数,000,総数,09343,茂木町,2012000000,2012年
443,004,事業所数,000,総数,09344,市貝町,2012000000,2012年
659,004,事業所数,000,総数,09345,芳賀町,2012000000,2012年
3259,004,事業所数,000,総数,09360,下都賀郡,2012000000,2012年
1643,004,事業所数,000,総数,09361,壬生町,2012000000,2012年
738,004,事業所数,000,総数,09364,野木町,2012000000,2012年
878,004,事業所数,000,総数,09367,岩舟町,2012000000,2012年
1421,004,事業所数,000,総数,09380,塩谷郡,2012000000,2012年
483,004,事業所数,000,総数,09384,塩谷町,2012000000,2012年
938,004,事業所数,000,総数,09386,高根沢町,2012000000,2012年
2341,004,事業所数,000,総数,09400,那須郡,2012000000,2012年
1500,004,事業所数,000,総数,09407,那須町,2012000000,2012年
841,004,事業所数,000,総数,09411,那珂川町,2012000000,2012年
93556,004,事業所数,000,総数,10000,群馬県,2012000000,2012年
16360,004,事業所数,000,総数,10201,前橋市,2012000000,2012年
16985,004,事業所数,000,総数,10202,高崎市,2012000000,2012年
6399,004,事業所数,000,総数,10203,桐生市,2012000000,2012年
8845,004,事業所数,000,総数,10204,伊勢崎市,2012000000,2012年
10287,004,事業所数,000,総数,10205,太田市,2012000000,2012年
2765,004,事業所数,000,総数,10206,沼田市,2012000000,2012年
3737,004,事業所数,000,総数,10207,館林市,2012000000,2012年
4109,004,事業所数,000,総数,10208,渋川市,2012000000,2012年
2950,004,事業所数,000,総数,10209,藤岡市,2012000000,2012年
2876,004,事業所数,000,総数,10210,富岡市,2012000000,2012年
2308,004,事業所数,000,総数,10211,安中市,2012000000,2012年
2422,004,事業所数,000,総数,10212,みどり市,2012000000,2012年
1078,004,事業所数,000,総数,10340,北群馬郡,2012000000,2012年
415,004,事業所数,000,総数,10344,榛東村,2012000000,2012年
663,004,事業所数,000,総数,10345,吉岡町,2012000000,2012年
324,004,事業所数,000,総数,10360,多野郡,2012000000,2012年
103,004,事業所数,000,総数,10366,上野村,2012000000,2012年
221,004,事業所数,000,総数,10367,神流町,2012000000,2012年
1386,004,事業所数,000,総数,10380,甘楽郡,2012000000,2012年
552,004,事業所数,000,総数,10382,下仁田町,2012000000,2012年
123,004,事業所数,000,総数,10383,南牧村,2012000000,2012年
711,004,事業所数,000,総数,10384,甘楽町,2012000000,2012年
3566,004,事業所数,000,総数,10420,吾妻郡,2012000000,2012年
1035,004,事業所数,000,総数,10421,中之条町,2012000000,2012年
419,004,事業所数,000,総数,10424,長野原町,2012000000,2012年
592,004,事業所数,000,総数,10425,嬬恋村,2012000000,2012年
686,004,事業所数,000,総数,10426,草津町,2012000000,2012年
127,004,事業所数,000,総数,10428,高山村,2012000000,2012年
707,004,事業所数,000,総数,10429,東吾妻町,2012000000,2012年
1978,004,事業所数,000,総数,10440,利根郡,2012000000,2012年
421,004,事業所数,000,総数,10443,片品村,2012000000,2012年
135,004,事業所数,000,総数,10444,川場村,2012000000,2012年
229,004,事業所数,000,総数,10448,昭和村,2012000000,2012年
1193,004,事業所数,000,総数,10449,みなかみ町,2012000000,2012年
1163,004,事業所数,000,総数,10460,佐波郡,2012000000,2012年
1163,004,事業所数,000,総数,10464,玉村町,2012000000,2012年
4018,004,事業所数,000,総数,10520,邑楽郡,2012000000,2012年
616,004,事業所数,000,総数,10521,板倉町,2012000000,2012年
407,004,事業所数,000,総数,10522,明和町,2012000000,2012年
513,004,事業所数,000,総数,10523,千代田町,2012000000,2012年
1512,004,事業所数,000,総数,10524,大泉町,2012000000,2012年
970,004,事業所数,000,総数,10525,邑楽町,2012000000,2012年
244825,004,事業所数,000,総数,11000,埼玉県,2012000000,2012年
40692,004,事業所数,000,総数,11100,さいたま市,2012000000,2012年
2177,004,事業所数,000,総数,11101,西区,2012000000,2012年
4618,004,事業所数,000,総数,11102,北区,2012000000,2012年
6887,004,事業所数,000,総数,11103,大宮区,2012000000,2012年
4084,004,事業所数,000,総数,11104,見沼区,2012000000,2012年
3035,004,事業所数,000,総数,11105,中央区,2012000000,2012年
2396,004,事業所数,000,総数,11106,桜区,2012000000,2012年
5857,004,事業所数,000,総数,11107,浦和区,2012000000,2012年
4492,004,事業所数,000,総数,11108,南区,2012000000,2012年
2853,004,事業所数,000,総数,11109,緑区,2012000000,2012年
4293,004,事業所数,000,総数,11110,岩槻区,2012000000,2012年
10663,004,事業所数,000,総数,11201,川越市,2012000000,2012年
8531,004,事業所数,000,総数,11202,熊谷市,2012000000,2012年
21946,004,事業所数,000,総数,11203,川口市,2012000000,2012年
3531,004,事業所数,000,総数,11206,行田市,2012000000,2012年
3501,004,事業所数,000,総数,11207,秩父市,2012000000,2012年
9636,004,事業所数,000,総数,11208,所沢市,2012000000,2012年
3048,004,事業所数,000,総数,11209,飯能市,2012000000,2012年
4263,004,事業所数,000,総数,11210,加須市,2012000000,2012年
3577,004,事業所数,000,総数,11211,本庄市,2012000000,2012年
3503,004,事業所数,000,総数,11212,東松山市,2012000000,2012年
