value,tab,tab_label,cat01,cat01_label,time,time_label
268,831,事業所数（事業内容等不詳を含む）,04606,南三陸町,2012000000,2012年
52285,831,事業所数（事業内容等不詳を含む）,05000,秋田県,2012000000,2012年
15607,831,事業所数（事業内容等不詳を含む）,05201,秋田市,2012000000,2012年
3208,831,事業所数（事業内容等不詳を含む）,05202,能代市,2012000000,2012年
5008,831,事業所数（事業内容等不詳を含む）,05203,横手市,2012000000,2012年
3805,831,事業所数（事業内容等不詳を含む）,05204,大館市,2012000000,2012年
1422,831,事業所数（事業内容等不詳を含む）,05206,男鹿市,2012000000,2012年
2765,831,事業所数（事業内容等不詳を含む）,05207,湯沢市,2012000000,2012年
1651,831,事業所数（事業内容等不詳を含む）,05209,鹿角市,2012000000,2012年
4025,831,事業所数（事業内容等不詳を含む）,05210,由利本荘市,2012000000,2012年
1196,831,事業所数（事業内容等不詳を含む）,05211,潟上市,2012000000,2012年
4522,831,事業所数（事業内容等不詳を含む）,05212,大仙市,2012000000,2012年
1808,831,事業所数（事業内容等不詳を含む）,05213,北秋田市,2012000000,2012年
1283,831,事業所数（事業内容等不詳を含む）,05214,にかほ市,2012000000,2012年
1596,831,事業所数（事業内容等不詳を含む）,05215,仙北市,2012000000,2012年
283,831,事業所数（事業内容等不詳を含む）,05300,鹿角郡,2012000000,2012年
283,831,事業所数（事業内容等不詳を含む）,05303,小坂町,2012000000,2012年
115,831,事業所数（事業内容等不詳を含む）,05320,北秋田郡,2012000000,2012年
115,831,事業所数（事業内容等不詳を含む）,05327,上小阿仁村,2012000000,2012年
1258,831,事業所数（事業内容等不詳を含む）,05340,山本郡,2012000000,2012年
167,831,事業所数（事業内容等不詳を含む）,05346,藤里町,2012000000,2012年
746,831,事業所数（事業内容等不詳を含む）,05348,三種町,2012000000,2012年
345,831,事業所数（事業内容等不詳を含む）,05349,八峰町,2012000000,2012年
1088,831,事業所数（事業内容等不詳を含む）,05360,南秋田郡,2012000000,2012年
483,831,事業所数（事業内容等不詳を含む）,05361,五城目町,2012000000,2012年
295,831,事業所数（事業内容等不詳を含む）,05363,八郎潟町,2012000000,2012年
186,831,事業所数（事業内容等不詳を含む）,05366,井川町,2012000000,2012年
124,831,事業所数（事業内容等不詳を含む）,05368,大潟村,2012000000,2012年
898,831,事業所数（事業内容等不詳を含む）,05420,仙北郡,2012000000,2012年
898,831,事業所数（事業内容等不詳を含む）,05434,美郷町,2012000000,2012年
747,831,事業所数（事業内容等不詳を含む）,05460,雄勝郡,2012000000,2012年
627,831,事業所数（事業内容等不詳を含む）,05463,羽後町,2012000000,2012年
120,831,事業所数（事業内容等不詳を含む）,05464,東成瀬村,2012000000,2012年
59304,831,事業所数（事業内容等不詳を含む）,06000,山形県,2012000000,2012年
13890,831,事業所数（事業内容等不詳を含む）,06201,山形市,2012000000,2012年
4938,831,事業所数（事業内容等不詳を含む）,06202,米沢市,2012000000,2012年
6920,831,事業所数（事業内容等不詳を含む）,06203,鶴岡市,2012000000,2012年
6037,831,事業所数（事業内容等不詳を含む）,06204,酒田市,2012000000,2012年
2506,831,事業所数（事業内容等不詳を含む）,06205,新庄市,2012000000,2012年
2043,831,事業所数（事業内容等不詳を含む）,06206,寒河江市,2012000000,2012年
1504,831,事業所数（事業内容等不詳を含む）,06207,上山市,2012000000,2012年
1281,831,事業所数（事業内容等不詳を含む）,06208,村山市,2012000000,2012年
1740,831,事業所数（事業内容等不詳を含む）,06209,長井市,2012000000,2012年
3062,831,事業所数（事業内容等不詳を含む）,06210,天童市,2012000000,2012年
1870,831,事業所数（事業内容等不詳を含む）,06211,東根市,2012000000,2012年
1014,831,事業所数（事業内容等不詳を含む）,06212,尾花沢市,2012000000,2012年
1814,831,事業所数（事業内容等不詳を含む）,06213,南陽市,2012000000,2012年
918,831,事業所数（事業内容等不詳を含む）,06300,東村山郡,2012000000,2012年
515,831,事業所数（事業内容等不詳を含む）,06301,山辺町,2012000000,2012年
403,831,事業所数（事業内容等不詳を含む）,06302,中山町,2012000000,2012年
2067,831,事業所数（事業内容等不詳を含む）,06320,西村山郡,2012000000,2012年
1001,831,事業所数（事業内容等不詳を含む）,06321,河北町,2012000000,2012年
325,831,事業所数（事業内容等不詳を含む）,06322,西川町,2012000000,2012年
353,831,事業所数（事業内容等不詳を含む）,06323,朝日町,2012000000,2012年
388,831,事業所数（事業内容等不詳を含む）,06324,大江町,2012000000,2012年
373,831,事業所数（事業内容等不詳を含む）,06340,北村山郡,2012000000,2012年
373,831,事業所数（事業内容等不詳を含む）,06341,大石田町,2012000000,2012年
1939,831,事業所数（事業内容等不詳を含む）,06360,最上郡,2012000000,2012年
267,831,事業所数（事業内容等不詳を含む）,06361,金山町,2012000000,2012年
449,831,事業所数（事業内容等不詳を含む）,06362,最上町,2012000000,2012年
229,831,事業所数（事業内容等不詳を含む）,06363,舟形町,2012000000,2012年
376,831,事業所数（事業内容等不詳を含む）,06364,真室川町,2012000000,2012年
202,831,事業所数（事業内容等不詳を含む）,06365,大蔵村,2012000000,2012年
176,831,事業所数（事業内容等不詳を含む）,06366,鮭川村,2012000000,2012年
240,831,事業所数（事業内容等不詳を含む）,06367,戸沢村,2012000000,2012年
1796,831,事業所数（事業内容等不詳を含む）,06380,東置賜郡,2012000000,2012年
1105,831,事業所数（事業内容等不詳を含む）,06381,高畠町,2012000000,2012年
691,831,事業所数（事業内容等不詳を含む）,06382,川西町,2012000000,2012年
1485,831,事業所数（事業内容等不詳を含む）,06400,西置賜郡,2012000000,2012年
455,831,事業所数（事業内容等不詳を含む）,06401,小国町,2012000000,2012年
708,831,事業所数（事業内容等不詳を含む）,06402,白鷹町,2012000000,2012年
322,831,事業所数（事業内容等不詳を含む）,06403,飯豊町,2012000000,2012年
1445,831,事業所数（事業内容等不詳を含む）,06420,東田川郡,2012000000,2012年
473,831,事業所数（事業内容等不詳を含む）,06426,三川町,2012000000,2012年
972,831,事業所数（事業内容等不詳を含む）,06428,庄内町,2012000000,2012年
662,831,事業所数（事業内容等不詳を含む）,06460,飽海郡,2012000000,2012年
662,831,事業所数（事業内容等不詳を含む）,06461,遊佐町,2012000000,2012年
89518,831,事業所数（事業内容等不詳を含む）,07000,福島県,2012000000,2012年
13175,831,事業所数（事業内容等不詳を含む）,07201,福島市,2012000000,2012年
7042,831,事業所数（事業内容等不詳を含む）,07202,会津若松市,2012000000,2012年
16662,831,事業所数（事業内容等不詳を含む）,07203,郡山市,2012000000,2012年
14917,831,事業所数（事業内容等不詳を含む）,07204,いわき市,2012000000,2012年
3117,831,事業所数（事業内容等不詳を含む）,07205,白河市,2012000000,2012年
3096,831,事業所数（事業内容等不詳を含む）,07207,須賀川市,2012000000,2012年
2688,831,事業所数（事業内容等不詳を含む）,07208,喜多方市,2012000000,2012年
1804,831,事業所数（事業内容等不詳を含む）,07209,相馬市,2012000000,2012年
2610,831,事業所数（事業内容等不詳を含む）,07210,二本松市,2012000000,2012年
1628,831,事業所数（事業内容等不詳を含む）,07211,田村市,2012000000,2012年
2467,831,事業所数（事業内容等不詳を含む）,07212,南相馬市,2012000000,2012年
2732,831,事業所数（事業内容等不詳を含む）,07213,伊達市,2012000000,2012年
1412,831,事業所数（事業内容等不詳を含む）,07214,本宮市,2012000000,2012年
1534,831,事業所数（事業内容等不詳を含む）,07300,伊達郡,2012000000,2012年
510,831,事業所数（事業内容等不詳を含む）,07301,桑折町,2012000000,2012年
365,831,事業所数（事業内容等不詳を含む）,07303,国見町,2012000000,2012年
659,831,事業所数（事業内容等不詳を含む）,07308,川俣町,2012000000,2012年
237,831,事業所数（事業内容等不詳を含む）,07320,安達郡,2012000000,2012年
237,831,事業所数（事業内容等不詳を含む）,07322,大玉村,2012000000,2012年
771,831,事業所数（事業内容等不詳を含む）,07340,岩瀬郡,2012000000,2012年
546,831,事業所数（事業内容等不詳を含む）,07342,鏡石町,2012000000,2012年
225,831,事業所数（事業内容等不詳を含む）,07344,天栄村,2012000000,2012年
1916,831,事業所数（事業内容等不詳を含む）,07360,南会津郡,2012000000,2012年
380,831,事業所数（事業内容等不詳を含む）,07362,下郷町,2012000000,2012年
83,831,事業所数（事業内容等不詳を含む）,07364,檜枝岐村,2012000000,2012年
290,831,事業所数（事業内容等不詳を含む）,07367,只見町,2012000000,2012年
1163,831,事業所数（事業内容等不詳を含む）,07368,南会津町,2012000000,2012年
1573,831,事業所数（事業内容等不詳を含む）,07400,耶麻郡,2012000000,2012年
255,831,事業所数（事業内容等不詳を含む）,07402,北塩原村,2012000000,2012年
367,831,事業所数（事業内容等不詳を含む）,07405,西会津町,2012000000,2012年
133,831,事業所数（事業内容等不詳を含む）,07407,磐梯町,2012000000,2012年
818,831,事業所数（事業内容等不詳を含む）,07408,猪苗代町,2012000000,2012年
1237,831,事業所数（事業内容等不詳を含む）,07420,河沼郡,2012000000,2012年
946,831,事業所数（事業内容等不詳を含む）,07421,会津坂下町,2012000000,2012年
92,831,事業所数（事業内容等不詳を含む）,07422,湯川村,2012000000,2012年
199,831,事業所数（事業内容等不詳を含む）,07423,柳津町,2012000000,2012年
1232,831,事業所数（事業内容等不詳を含む）,07440,大沼郡,2012000000,2012年
109,831,事業所数（事業内容等不詳を含む）,07444,三島町,2012000000,2012年
176,831,事業所数（事業内容等不詳を含む）,07445,金山町,2012000000,2012年
97,831,事業所数（事業内容等不詳を含む）,07446,昭和村,2012000000,2012年
850,831,事業所数（事業内容等不詳を含む）,07447,会津美里町,2012000000,2012年
1974,831,事業所数（事業内容等不詳を含む）,07460,西白河郡,2012000000,2012年
803,831,事業所数（事業内容等不詳を含む）,07461,西郷村,2012000000,2012年
251,831,事業所数（事業内容等不詳を含む）,07464,泉崎村,2012000000,2012年
173,831,事業所数（事業内容等不詳を含む）,07465,中島村,2012000000,2012年
747,831,事業所数（事業内容等不詳を含む）,07466,矢吹町,2012000000,2012年
1856,831,事業所数（事業内容等不詳を含む）,07480,東白川郡,2012000000,2012年
802,831,事業所数（事業内容等不詳を含む）,07481,棚倉町,2012000000,2012年
339,831,事業所数（事業内容等不詳を含む）,07482,矢祭町,2012000000,2012年
559,831,事業所数（事業内容等不詳を含む）,07483,塙町,2012000000,2012年
